hour_of_day,minute_of_hour,minutes_to_kickoff,is_peak,queue_length,processing_time,capacity_utilization,wait_time,gate_G1,gate_G2,gate_G3
18,53,-53.7,0,2,4.42,0.0,0.02,False,True,False
14,0,239.5,0,0,3.04,0.0,0.0,False,False,True
14,5,234.5,0,0,3.57,0.0,0.0,False,False,True
18,24,-24.6,0,34,4.26,0.04,0.39,False,True,False
18,25,-25.3,0,34,4.46,0.04,0.45,False,True,False
16,37,82.8,1,760,3.68,0.76,9.41,False,False,True
15,13,166.4,0,9,3.9,0.01,0.1,False,True,False
18,1,-2.0,0,87,4.41,0.11,1.16,False,True,False
17,44,15.7,0,878,4.57,0.88,14.54,False,False,True
18,34,-34.6,0,25,2.25,0.03,0.15,False,False,True
14,25,214.1,0,0,4.7,0.0,0.0,False,True,False
14,3,236.7,0,0,3.48,0.0,0.0,False,True,False
16,59,60.2,1,602,5.15,0.75,9.68,False,True,False
14,7,232.7,0,0,3.57,0.0,0.0,False,False,True
17,41,19.0,0,604,6.13,0.76,11.56,False,True,False
17,30,29.7,0,801,6.07,1.0,14.76,False,True,False
16,5,114.4,0,8,8.53,0.04,0.61,True,False,False
18,45,-45.3,0,8,4.63,0.01,0.1,False,False,True
17,27,32.7,1,970,5.04,0.97,17.56,False,False,True
15,43,136.6,0,47,3.71,0.06,0.47,False,True,False
16,15,104.0,0,271,5.52,0.34,5.42,False,True,False
16,56,63.8,1,1049,5.52,1.0,19.38,False,False,True
15,0,179.6,0,3,4.17,0.0,0.03,False,True,False
16,47,72.9,1,807,5.8,0.81,15.68,False,False,True
18,55,-55.6,0,2,3.57,0.0,0.02,False,False,True
15,33,146.2,0,47,3.97,0.05,0.49,False,False,True
17,41,18.2,0,763,4.08,0.95,11.32,False,True,False
18,50,-50.4,0,2,4.54,0.0,0.03,False,True,False
16,3,116.0,0,186,3.73,0.19,1.77,False,False,True
17,43,16.2,0,515,4.43,0.64,7.66,False,True,False
18,22,-22.2,0,59,4.19,0.06,0.75,False,False,True
17,3,56.7,1,36,7.02,0.18,1.93,True,False,False
16,45,74.8,1,574,4.73,0.72,9.84,False,True,False
15,38,141.7,0,47,3.85,0.06,0.55,False,True,False
15,46,133.9,0,91,3.33,0.09,0.88,False,False,True
16,53,67.0,1,777,5.64,0.97,14.48,False,True,False
14,25,214.8,0,0,4.15,0.0,0.0,False,False,True
18,51,-51.5,0,3,4.45,0.0,0.03,False,False,True
16,29,90.8,0,473,4.64,0.59,7.15,False,True,False
16,45,74.6,1,673,4.45,0.67,10.72,False,False,True
15,33,146.9,0,35,3.75,0.04,0.37,False,True,False
17,34,25.1,0,651,5.51,0.81,12.99,False,True,False
18,9,-9.3,0,71,4.27,0.09,0.79,False,True,False
16,43,76.9,1,502,4.63,0.63,7.51,False,True,False
15,26,153.6,0,20,4.1,0.03,0.24,False,True,False
18,49,-49.4,0,4,3.83,0.01,0.04,False,True,False
16,43,76.5,1,709,4.43,0.71,9.78,False,False,True
16,44,76.0,1,634,3.78,0.63,7.48,False,False,True
16,46,73.8,1,28,5.78,0.14,1.35,True,False,False
17,50,9.6,0,574,4.93,0.57,8.95,False,False,True
18,3,-3.3,0,65,2.66,0.08,0.45,False,True,False
17,49,10.5,0,575,4.06,0.57,7.62,False,False,True
17,27,32.3,1,896,5.39,1.0,16.89,False,True,False
17,33,26.4,0,758,3.75,0.95,9.89,False,True,False
14,28,211.1,0,0,4.04,0.0,0.0,False,False,True
16,8,111.0,0,276,3.74,0.28,3.42,False,False,True
15,3,176.0,0,3,4.02,0.0,0.03,False,True,False
17,53,6.2,0,434,4.24,0.54,6.65,False,True,False
16,48,71.9,1,752,5.37,0.94,12.72,False,True,False
14,32,207.0,0,0,7.28,0.0,0.0,True,False,False
18,49,-49.4,0,5,3.79,0.01,0.06,False,False,True
14,20,219.0,0,0,5.17,0.0,0.0,False,True,False
18,1,-1.6,0,87,4.53,0.11,0.99,False,True,False
16,58,61.6,1,873,5.47,0.87,15.36,False,False,True
18,58,-58.5,0,1,4.29,0.0,0.01,False,True,False
16,37,82.8,1,26,7.12,0.13,1.46,True,False,False
18,30,-30.1,0,21,3.35,0.03,0.21,False,True,False
15,27,152.3,0,27,3.28,0.03,0.27,False,False,True
14,40,199.6,0,0,4.24,0.0,0.0,False,True,False
15,42,137.0,0,60,4.28,0.07,0.75,False,True,False
16,10,109.4,0,264,3.98,0.26,3.18,False,False,True
17,12,47.0,1,929,5.16,0.93,16.36,False,False,True
14,8,231.4,0,0,4.59,0.0,0.0,False,True,False
18,36,-36.5,0,17,2.89,0.02,0.14,False,False,True
15,49,130.8,0,90,4.49,0.11,1.04,False,True,False
15,54,125.1,0,139,3.87,0.14,1.4,False,False,True
15,2,177.0,0,3,4.21,0.0,0.04,False,True,False
18,22,-22.8,0,42,2.92,0.05,0.35,False,True,False
14,27,212.9,0,0,2.99,0.0,0.0,False,True,False
14,10,229.5,0,0,4.69,0.0,0.0,False,False,True
16,44,75.8,1,638,5.08,0.8,10.2,False,True,False
16,46,73.6,1,526,5.35,0.66,9.39,False,True,False
16,49,70.8,1,770,4.82,0.96,11.51,False,True,False
14,55,184.3,0,2,2.96,0.0,0.01,False,False,True
18,44,-44.2,0,6,4.36,0.01,0.08,False,True,False
14,11,228.6,0,0,8.19,0.0,0.0,True,False,False
15,55,124.5,0,138,2.96,0.14,1.05,False,False,True
15,27,152.5,0,17,3.94,0.02,0.18,False,True,False
17,46,14.0,0,701,5.22,0.88,11.25,False,True,False
17,45,14.3,0,714,4.63,0.89,11.33,False,True,False
18,32,-32.8,0,21,3.73,0.03,0.21,False,True,False
16,44,75.6,1,524,5.75,0.66,9.39,False,True,False
15,35,144.4,0,31,4.55,0.04,0.41,False,True,False
16,30,89.1,1,492,4.08,0.49,7.19,False,False,True
15,31,148.1,0,1,7.15,0.01,0.06,True,False,False
18,17,-17.2,0,2,8.12,0.01,0.14,True,False,False
18,36,-36.1,0,15,3.39,0.02,0.14,False,True,False
14,33,206.2,0,0,3.43,0.0,0.0,False,False,True
17,48,11.5,0,580,4.61,0.72,8.84,False,True,False
17,18,41.7,1,1035,4.38,1.0,14.95,False,False,True
18,34,-34.6,0,14,3.92,0.02,0.17,False,True,False
14,3,236.2,0,0,7.98,0.0,0.0,True,False,False
17,57,2.9,0,450,4.62,0.56,6.62,False,True,False
15,4,175.6,0,3,4.87,0.0,0.04,False,True,False
14,51,188.4,0,1,3.84,0.0,0.01,False,True,False
18,19,-19.4,0,66,3.59,0.07,0.7,False,False,True
15,42,137.4,0,53,4.2,0.07,0.65,False,True,False
17,45,14.2,0,692,4.71,0.69,11.5,False,False,True
16,55,64.8,1,662,3.91,0.83,9.16,False,True,False
17,46,13.9,0,645,5.06,0.81,11.68,False,True,False
15,35,144.6,0,50,4.28,0.05,0.58,False,False,True
17,18,41.2,1,1044,5.13,1.0,18.63,False,False,True
18,21,-22.0,0,39,3.91,0.05,0.44,False,True,False
15,40,139.3,0,55,3.38,0.06,0.5,False,False,True
14,59,181.0,0,0,9.41,0.0,0.0,True,False,False
16,9,110.0,0,223,4.53,0.28,3.13,False,True,False
15,21,158.3,0,14,4.8,0.02,0.2,False,True,False
15,17,162.8,0,10,4.09,0.01,0.11,False,True,False
18,39,-39.3,0,0,7.47,0.0,0.0,True,False,False
15,34,145.9,0,48,3.68,0.05,0.48,False,False,True
15,42,137.4,0,78,3.65,0.08,0.82,False,False,True
16,23,96.7,0,316,4.44,0.4,4.7,False,True,False
17,24,35.1,1,41,8.87,0.2,2.83,True,False,False
18,37,-37.1,0,21,4.17,0.02,0.23,False,False,True
18,8,-8.9,0,81,3.94,0.08,0.85,False,False,True
18,18,-18.4,0,58,3.55,0.06,0.54,False,False,True
14,44,195.7,0,0,3.58,0.0,0.0,False,True,False
17,25,34.8,1,849,5.48,1.0,14.06,False,True,False
17,58,1.1,0,522,5.3,0.52,8.8,False,False,True
15,46,133.9,0,99,3.08,0.1,0.91,False,False,True
15,55,124.3,0,128,3.57,0.13,1.21,False,False,True
14,13,226.8,0,0,3.39,0.0,0.0,False,False,True
15,27,152.2,0,25,3.26,0.03,0.24,False,False,True
16,18,101.8,0,422,5.12,0.42,7.43,False,False,True
17,26,33.2,1,821,4.86,0.82,12.1,False,False,True
14,53,186.6,0,1,3.72,0.0,0.01,False,True,False
18,9,-9.1,0,75,3.75,0.07,0.74,False,False,True
15,48,131.8,0,84,4.05,0.1,0.87,False,True,False
14,45,194.5,0,0,4.12,0.0,0.0,False,True,False
18,28,-28.9,0,40,3.59,0.04,0.4,False,False,True
16,51,68.6,1,662,4.82,0.83,10.37,False,True,False
17,23,36.3,1,877,6.45,1.0,18.17,False,True,False
18,9,-9.2,0,81,3.76,0.08,0.86,False,False,True
17,16,44.0,1,742,5.08,0.93,12.9,False,True,False
18,46,-46.6,0,4,4.48,0.01,0.05,False,True,False
15,13,166.7,0,6,3.72,0.01,0.06,False,True,False
14,36,203.6,0,0,4.31,0.0,0.0,False,True,False
16,36,83.3,1,636,4.14,0.64,9.33,False,False,True
17,28,31.2,1,687,4.51,0.86,11.17,False,True,False
15,56,123.7,0,132,4.67,0.17,1.8,False,True,False
18,35,-35.1,0,19,4.31,0.02,0.21,False,True,False
18,58,-58.6,0,0,8.18,0.0,0.0,True,False,False
18,21,-22.0,0,50,3.66,0.05,0.53,False,False,True
14,0,239.9,0,0,4.14,0.0,0.0,False,False,True
14,41,198.9,0,0,4.9,0.0,0.0,False,True,False
14,51,188.8,0,1,3.3,0.0,0.01,False,True,False
15,6,174.0,0,5,3.45,0.01,0.05,False,False,True
14,26,213.5,0,0,7.46,0.0,0.0,True,False,False
15,52,127.4,0,5,9.19,0.03,0.39,True,False,False
14,36,203.6,0,0,3.69,0.0,0.0,False,True,False
16,8,111.5,0,285,4.23,0.28,4.41,False,False,True
15,19,160.6,0,13,3.53,0.01,0.13,False,False,True
18,2,-2.5,0,73,3.51,0.09,0.68,False,True,False
14,50,189.5,0,1,4.25,0.0,0.01,False,False,True
15,58,121.8,0,164,3.57,0.16,1.77,False,False,True
17,57,2.5,0,465,4.5,0.47,7.02,False,False,True
17,39,20.5,0,868,3.86,0.87,11.64,False,False,True
16,41,78.1,1,463,4.36,0.58,6.13,False,True,False
18,19,-19.2,0,44,3.33,0.06,0.39,False,True,False
18,30,-31.0,0,26,4.47,0.03,0.33,False,False,True
15,47,132.2,0,88,4.21,0.11,0.96,False,True,False
14,6,233.7,0,0,3.22,0.0,0.0,False,False,True
18,17,-17.0,0,2,9.27,0.01,0.15,True,False,False
14,24,215.1,0,0,7.53,0.0,0.0,True,False,False
16,56,63.8,1,40,8.43,0.2,3.08,True,False,False
16,18,101.1,0,324,4.45,0.32,4.72,False,False,True
18,22,-22.7,0,38,3.03,0.05,0.29,False,True,False
18,19,-19.6,0,54,3.68,0.07,0.61,False,True,False
14,6,233.4,0,0,4.84,0.0,0.0,False,True,False
17,22,37.4,1,850,5.83,1.0,15.74,False,True,False
15,22,157.4,0,22,4.37,0.02,0.25,False,False,True
17,36,23.7,0,770,5.05,0.96,12.91,False,True,False
16,53,66.2,1,850,5.26,0.85,16.35,False,False,True
18,48,-48.5,0,5,4.23,0.01,0.06,False,False,True
14,58,181.2,0,3,3.32,0.0,0.03,False,False,True
15,55,124.8,0,89,4.32,0.11,1.1,False,True,False
16,58,61.0,1,853,4.7,1.0,13.55,False,True,False
18,2,-2.1,0,65,3.35,0.08,0.56,False,True,False
16,28,91.1,0,471,4.48,0.47,6.71,False,False,True
18,9,-9.0,0,108,4.05,0.11,1.16,False,False,True
15,21,158.9,0,14,4.03,0.01,0.16,False,False,True
15,38,141.7,0,36,3.29,0.04,0.35,False,True,False
18,34,-34.8,0,23,3.73,0.02,0.24,False,False,True
16,31,88.4,1,568,3.7,0.57,6.46,False,False,True
15,41,138.8,0,56,3.34,0.07,0.52,False,True,False
18,20,-20.7,0,67,4.06,0.07,0.74,False,False,True
17,59,0.6,0,454,3.19,0.45,4.7,False,False,True
17,4,56.0,1,849,4.99,0.85,15.19,False,False,True
17,2,57.2,1,1087,4.91,1.0,17.19,False,False,True
16,4,115.5,0,181,4.2,0.23,2.25,False,True,False
16,19,100.5,0,301,4.3,0.38,3.9,False,True,False
14,11,228.1,0,0,5.02,0.0,0.0,False,True,False
17,39,20.4,0,745,5.26,0.93,13.89,False,True,False
16,47,72.4,1,716,5.13,0.9,13.39,False,True,False
14,6,233.8,0,0,7.74,0.0,0.0,True,False,False
17,19,40.8,1,729,5.22,0.91,12.16,False,True,False
18,46,-46.4,0,5,3.54,0.01,0.05,False,True,False
15,23,156.5,0,18,3.66,0.02,0.17,False,False,True
18,51,-51.1,0,3,3.0,0.0,0.02,False,False,True
18,39,-39.4,0,10,3.39,0.01,0.09,False,True,False
18,30,-30.2,0,1,6.84,0.01,0.06,True,False,False
15,25,154.7,0,26,4.21,0.03,0.29,False,False,True
18,11,-11.5,0,56,3.36,0.07,0.56,False,True,False
15,21,158.3,0,17,3.81,0.02,0.17,False,False,True
17,54,5.3,0,720,5.54,0.72,12.71,False,False,True
14,35,204.5,0,0,4.6,0.0,0.0,False,True,False
14,9,230.5,0,0,3.81,0.0,0.0,False,True,False
18,5,-5.8,0,72,4.45,0.09,0.9,False,True,False
14,13,226.5,0,0,3.18,0.0,0.0,False,False,True
15,32,147.6,0,43,3.38,0.04,0.4,False,False,True
18,24,-24.8,0,29,3.87,0.04,0.3,False,True,False
15,36,143.7,0,34,3.95,0.04,0.38,False,True,False
14,3,236.5,0,0,3.17,0.0,0.0,False,False,True
14,27,212.3,0,0,3.57,0.0,0.0,False,True,False
16,1,118.0,0,170,4.44,0.21,1.98,False,True,False
17,50,9.3,0,791,4.62,0.79,11.31,False,False,True
17,18,41.2,1,843,5.16,1.0,13.16,False,True,False
16,16,103.6,0,312,3.76,0.39,3.74,False,True,False
15,36,143.9,0,54,2.94,0.05,0.44,False,False,True
18,1,-1.8,0,93,3.8,0.12,1.06,False,True,False
17,47,12.9,0,628,4.73,0.63,10.79,False,False,True
15,22,157.4,0,21,3.22,0.02,0.17,False,False,True
18,57,-57.1,0,1,3.81,0.0,0.01,False,False,True
18,49,-49.4,0,0,8.55,0.0,0.0,True,False,False
15,36,143.6,0,30,3.9,0.04,0.32,False,True,False
18,49,-49.5,0,0,7.75,0.0,0.0,True,False,False
15,6,173.2,0,6,4.07,0.01,0.06,False,False,True
17,39,21.0,0,717,4.64,0.9,11.04,False,True,False
17,9,50.8,1,692,4.65,0.86,11.24,False,True,False
18,31,-31.3,0,22,2.96,0.03,0.18,False,True,False
16,7,112.6,0,243,4.02,0.24,3.31,False,False,True
14,26,213.8,0,0,4.95,0.0,0.0,False,True,False
17,35,24.6,0,34,7.39,0.17,1.97,True,False,False
14,16,223.9,0,0,3.62,0.0,0.0,False,False,True
17,56,3.5,0,19,8.24,0.1,1.2,True,False,False
14,7,232.1,0,0,3.23,0.0,0.0,False,True,False
17,45,14.8,0,697,4.88,0.87,10.59,False,True,False
15,56,123.9,0,140,4.0,0.14,1.66,False,False,True
17,37,22.9,0,708,4.69,0.89,12.1,False,True,False
18,28,-28.6,0,28,4.34,0.04,0.34,False,True,False
14,8,231.3,0,0,3.73,0.0,0.0,False,False,True
14,34,205.5,0,0,3.83,0.0,0.0,False,False,True
17,27,33.0,1,627,4.63,0.78,10.31,False,True,False
17,35,24.3,0,758,5.53,0.76,13.48,False,False,True
16,58,61.6,1,754,4.67,0.75,12.86,False,False,True
16,0,119.7,0,164,3.69,0.16,1.54,False,False,True
16,27,92.5,0,583,3.57,0.58,6.47,False,False,True
18,55,-55.1,0,2,3.4,0.0,0.02,False,False,True
18,16,-16.8,0,2,8.67,0.01,0.16,True,False,False
16,16,103.4,0,256,4.6,0.32,4.02,False,True,False
14,37,202.5,0,0,3.16,0.0,0.0,False,True,False
18,19,-19.1,0,63,3.76,0.06,0.68,False,False,True
15,16,163.4,0,9,3.81,0.01,0.1,False,True,False
17,18,41.9,1,1066,5.01,1.0,17.75,False,False,True
16,40,79.1,1,642,3.81,0.64,8.22,False,False,True
18,31,-31.4,0,20,4.12,0.03,0.23,False,True,False
16,35,84.7,1,725,4.89,0.72,10.72,False,False,True
18,48,-48.8,0,3,3.76,0.0,0.03,False,True,False
14,46,193.8,0,0,4.05,0.0,0.0,False,True,False
16,13,106.2,0,279,3.62,0.28,3.07,False,False,True
15,3,176.1,0,4,3.94,0.01,0.05,False,True,False
17,33,26.7,0,821,4.69,0.82,11.97,False,False,True
17,17,42.2,1,36,9.23,0.18,2.73,True,False,False
17,22,37.9,1,1109,5.42,1.0,19.07,False,False,True
15,26,153.8,0,0,7.49,0.0,0.0,True,False,False
15,3,176.1,0,3,4.1,0.0,0.03,False,False,True
18,44,-44.7,0,7,4.79,0.01,0.09,False,True,False
14,47,192.7,0,0,3.53,0.0,0.0,False,True,False
18,29,-29.9,0,28,3.25,0.03,0.24,False,False,True
18,39,-39.9,0,13,3.31,0.01,0.12,False,False,True
14,23,216.9,0,0,3.72,0.0,0.0,False,False,True
18,37,-37.3,0,15,3.78,0.02,0.15,False,True,False
18,38,-39.0,0,0,7.45,0.0,0.0,True,False,False
14,41,198.9,0,0,3.96,0.0,0.0,False,True,False
18,2,-2.6,0,109,3.36,0.11,1.0,False,False,True
17,34,25.9,0,32,7.62,0.16,2.05,True,False,False
17,16,44.0,1,983,4.88,0.98,17.13,False,False,True
16,9,110.8,0,192,4.93,0.24,2.73,False,True,False
18,29,-29.5,0,37,3.71,0.04,0.35,False,False,True
14,45,194.8,0,0,4.44,0.0,0.0,False,True,False
14,12,227.8,0,0,2.69,0.0,0.0,False,False,True
16,23,96.9,0,475,4.04,0.47,6.78,False,False,True
14,21,218.8,0,0,4.03,0.0,0.0,False,True,False
16,15,105.0,0,365,3.89,0.36,5.06,False,False,True
18,18,-18.5,0,59,3.22,0.07,0.56,False,True,False
17,48,11.9,0,712,4.32,0.71,11.12,False,False,True
14,51,188.5,0,1,3.37,0.0,0.01,False,True,False
17,48,12.0,0,657,5.6,0.82,12.6,False,True,False
14,10,229.9,0,0,2.56,0.0,0.0,False,False,True
16,25,94.4,0,464,4.3,0.46,6.27,False,False,True
14,51,188.8,0,1,3.91,0.0,0.01,False,True,False
15,36,143.8,0,39,3.39,0.04,0.38,False,False,True
17,43,16.1,0,820,3.71,0.82,10.43,False,False,True
15,5,174.2,0,4,4.39,0.01,0.05,False,True,False
17,51,8.2,0,584,4.91,0.73,8.99,False,True,False
15,34,145.1,0,49,3.81,0.05,0.47,False,False,True
17,0,59.6,1,750,5.0,0.94,12.78,False,True,False
18,49,-49.2,0,0,8.49,0.0,0.0,True,False,False
18,21,-21.4,0,40,3.93,0.05,0.42,False,True,False
18,31,-31.0,0,26,3.37,0.03,0.22,False,True,False
16,55,64.1,1,678,4.57,0.85,10.44,False,True,False
18,56,-56.2,0,1,3.57,0.0,0.01,False,False,True
17,15,44.2,1,1149,5.25,1.0,21.61,False,False,True
14,42,197.0,0,0,9.3,0.0,0.0,True,False,False
14,35,204.6,0,0,3.03,0.0,0.0,False,False,True
18,2,-2.8,0,109,2.83,0.11,0.82,False,False,True
17,18,41.6,1,1023,4.91,1.0,17.32,False,False,True
18,31,-31.1,0,31,2.88,0.03,0.25,False,False,True
15,28,151.7,0,25,5.05,0.03,0.32,False,True,False
18,40,-40.1,0,12,3.55,0.01,0.11,False,False,True
17,38,21.2,0,738,5.2,0.92,12.5,False,True,False
17,0,59.6,1,864,4.93,0.86,15.57,False,False,True
18,45,-45.9,0,7,3.64,0.01,0.08,False,False,True
17,19,40.9,1,830,5.05,1.0,12.97,False,True,False
15,45,135.0,0,69,3.67,0.09,0.71,False,True,False
18,19,-19.5,0,74,3.63,0.07,0.74,False,False,True
15,41,138.5,0,73,3.33,0.07,0.63,False,False,True
16,58,61.6,1,968,5.55,0.97,18.73,False,False,True
16,29,90.3,0,21,8.64,0.1,1.61,True,False,False
15,55,124.4,0,107,4.12,0.13,1.3,False,True,False
17,34,25.3,0,929,4.66,0.93,14.78,False,False,True
16,29,90.6,0,471,4.24,0.47,6.42,False,False,True
17,29,30.6,1,897,5.49,1.0,16.89,False,True,False
16,18,101.1,0,14,6.59,0.07,0.81,True,False,False
14,0,239.4,0,0,4.02,0.0,0.0,False,False,True
18,2,-2.1,0,91,3.6,0.09,0.85,False,False,True
15,45,134.8,0,68,4.3,0.09,0.76,False,True,False
17,52,7.5,0,524,4.53,0.52,8.54,False,False,True
16,4,115.5,0,8,10.04,0.04,0.61,True,False,False
17,41,18.6,0,747,5.34,0.93,12.89,False,True,False
15,43,136.9,0,47,3.94,0.06,0.49,False,True,False
17,56,3.3,0,640,4.37,0.64,8.52,False,False,True
17,31,28.5,0,589,5.04,0.74,10.33,False,True,False
14,12,227.0,0,0,3.59,0.0,0.0,False,False,True
17,34,25.4,0,918,4.76,0.92,15.59,False,False,True
15,19,160.5,0,14,3.25,0.01,0.13,False,False,True
17,14,45.3,1,43,7.03,0.21,2.33,True,False,False
16,44,75.2,1,870,3.93,0.87,11.82,False,False,True
15,29,150.8,0,33,3.35,0.03,0.33,False,False,True
18,23,-23.7,0,39,4.3,0.04,0.44,False,False,True
15,39,140.9,0,52,3.61,0.05,0.49,False,False,True
18,52,-52.3,0,3,3.65,0.0,0.03,False,False,True
17,38,21.3,0,771,5.79,0.96,13.92,False,True,False
18,1,-1.6,0,82,4.0,0.1,0.92,False,True,False
17,20,39.0,1,44,7.58,0.22,2.68,True,False,False
18,26,-26.5,0,40,3.95,0.04,0.45,False,False,True
18,45,-45.1,0,6,3.36,0.01,0.06,False,True,False
14,43,196.1,0,0,9.23,0.0,0.0,True,False,False
18,28,-28.0,0,25,3.58,0.03,0.23,False,True,False
16,39,80.7,1,525,4.69,0.66,8.77,False,True,False
14,3,236.5,0,0,3.76,0.0,0.0,False,True,False
18,39,-39.3,0,0,8.07,0.0,0.0,True,False,False
14,11,228.9,0,0,4.35,0.0,0.0,False,False,True
14,21,218.6,0,0,3.22,0.0,0.0,False,False,True
18,48,-48.0,0,6,2.31,0.01,0.04,False,False,True
15,47,132.3,0,78,3.4,0.08,0.73,False,False,True
18,38,-38.0,0,11,4.38,0.01,0.13,False,True,False
18,37,-37.8,0,14,4.39,0.01,0.18,False,False,True
16,28,91.1,0,444,4.53,0.56,6.04,False,True,False
15,12,167.9,0,7,2.78,0.01,0.05,False,False,True
15,59,120.5,0,177,3.63,0.18,1.9,False,False,True
18,55,-55.3,0,1,4.52,0.0,0.01,False,True,False
15,42,137.5,0,77,3.93,0.08,0.76,False,False,True
15,59,120.3,0,194,4.15,0.19,2.15,False,False,True
16,29,90.1,0,455,4.33,0.46,6.77,False,False,True
15,40,139.5,0,70,2.72,0.07,0.55,False,False,True
15,41,138.4,0,53,3.71,0.07,0.58,False,True,False
16,8,111.2,0,214,3.89,0.27,2.76,False,True,False
15,37,142.7,0,32,4.27,0.04,0.4,False,True,False
14,3,236.3,0,0,3.71,0.0,0.0,False,False,True
18,27,-27.2,0,34,4.23,0.04,0.4,False,True,False
15,29,150.5,0,1,7.97,0.01,0.07,True,False,False
15,15,164.7,0,13,3.87,0.01,0.13,False,False,True
18,45,-46.0,0,6,3.1,0.01,0.06,False,False,True
14,49,190.8,0,0,8.34,0.0,0.0,True,False,False
14,48,191.7,0,0,7.84,0.0,0.0,True,False,False
18,31,-31.9,0,26,3.27,0.03,0.25,False,True,False
18,1,-1.3,0,86,4.92,0.11,1.11,False,True,False
15,50,129.9,0,90,4.1,0.09,1.0,False,False,True
16,42,77.6,1,752,4.15,0.75,9.85,False,False,True
18,6,-6.5,0,107,3.86,0.11,1.07,False,False,True
15,16,163.2,0,12,3.12,0.01,0.1,False,False,True
18,51,-51.6,0,4,3.75,0.0,0.04,False,False,True
17,57,2.5,0,475,4.31,0.47,7.01,False,False,True
15,49,130.4,0,67,4.45,0.08,0.86,False,True,False
15,14,165.8,0,8,2.94,0.01,0.07,False,False,True
17,0,59.8,1,871,5.64,0.87,17.24,False,False,True
15,25,154.1,0,28,2.96,0.03,0.24,False,False,True
15,15,164.4,0,0,7.53,0.0,0.0,True,False,False
17,24,35.1,1,875,4.79,0.88,14.47,False,False,True
18,49,-49.1,0,4,3.32,0.0,0.03,False,False,True
17,37,22.9,0,760,6.14,0.95,16.05,False,True,False
18,36,-36.5,0,17,4.17,0.02,0.19,False,False,True
15,48,131.3,0,90,4.31,0.11,1.06,False,True,False
17,29,31.0,1,990,4.72,0.99,16.56,False,False,True
18,17,-17.2,0,59,4.43,0.07,0.72,False,True,False
18,44,-44.4,0,7,4.12,0.01,0.08,False,True,False
14,57,182.8,0,0,7.92,0.0,0.0,True,False,False
16,17,102.8,0,308,4.53,0.31,5.04,False,False,True
17,52,7.3,0,541,3.83,0.54,6.39,False,False,True
17,44,15.5,0,35,7.43,0.17,2.02,True,False,False
16,7,112.3,0,164,4.04,0.2,1.66,False,True,False
15,5,174.5,0,4,3.4,0.0,0.04,False,False,True
17,0,59.6,1,873,5.71,1.0,17.67,False,True,False
17,36,23.3,0,33,6.62,0.17,1.82,True,False,False
17,6,53.6,1,750,5.34,0.94,12.89,False,True,False
14,0,239.5,0,0,6.72,0.0,0.0,True,False,False
18,18,-18.8,0,70,3.9,0.07,0.74,False,False,True
17,31,28.5,0,774,5.51,0.97,14.25,False,True,False
16,16,103.2,0,321,3.34,0.32,3.74,False,False,True
15,10,169.2,0,6,4.46,0.01,0.07,False,True,False
16,26,93.5,0,364,4.46,0.46,5.82,False,True,False
17,18,42.0,1,1060,4.67,1.0,15.46,False,False,True
16,5,115.0,0,180,4.27,0.23,2.13,False,True,False
18,53,-53.5,0,0,6.16,0.0,0.0,True,False,False
18,1,-1.4,0,109,4.04,0.11,1.31,False,False,True
14,18,221.9,0,0,9.16,0.0,0.0,True,False,False
17,40,19.7,0,783,5.44,0.98,13.81,False,True,False
18,48,-48.5,0,4,3.66,0.01,0.04,False,True,False
17,25,34.5,1,1023,5.23,1.0,19.1,False,False,True
16,5,114.9,0,178,3.45,0.18,1.74,False,False,True
14,39,200.5,0,0,4.85,0.0,0.0,False,True,False
16,13,106.3,0,245,4.54,0.31,3.36,False,True,False
18,28,-28.6,0,1,7.46,0.01,0.06,True,False,False
14,27,213.0,0,0,3.41,0.0,0.0,False,True,False
16,3,116.2,0,177,2.57,0.18,1.23,False,False,True
17,38,21.6,0,776,5.43,0.97,13.28,False,True,False
16,55,64.4,1,577,4.2,0.72,8.52,False,True,False
15,27,152.6,0,29,2.92,0.03,0.25,False,False,True
17,38,21.2,0,557,5.34,0.7,9.06,False,True,False
18,27,-27.6,0,31,4.16,0.04,0.32,False,True,False
18,33,-34.0,0,22,4.11,0.02,0.26,False,False,True
16,1,118.9,0,159,4.4,0.2,1.96,False,True,False
15,21,158.7,0,16,3.05,0.02,0.13,False,False,True
14,58,181.8,0,2,3.54,0.0,0.02,False,True,False
18,21,-21.2,0,63,2.32,0.06,0.44,False,False,True
17,20,39.8,1,1018,4.81,1.0,17.07,False,False,True
18,50,-50.6,0,4,3.97,0.0,0.05,False,False,True
15,33,146.2,0,35,3.93,0.04,0.39,False,True,False
16,33,86.2,1,418,4.42,0.52,5.59,False,True,False
17,17,42.8,1,1049,4.42,1.0,14.79,False,False,True
15,39,140.9,0,49,4.61,0.06,0.61,False,True,False
15,30,149.5,0,21,4.64,0.03,0.29,False,True,False
16,10,109.8,0,294,3.74,0.29,3.55,False,False,True
14,34,205.4,0,0,3.3,0.0,0.0,False,False,True
14,41,198.4,0,0,4.15,0.0,0.0,False,False,True
15,47,132.2,0,98,2.92,0.1,0.76,False,False,True
14,42,197.5,0,0,3.79,0.0,0.0,False,False,True
14,23,216.5,0,0,3.54,0.0,0.0,False,False,True
15,39,140.6,0,54,3.57,0.07,0.52,False,True,False
